1	0	0.250000
1	10	0.229040
1	20	0.210607
1	30	0.196623
1	40	0.179330
1	50	0.172814
1	60	0.160876
1	70	0.153654
1	80	0.140797
1	90	0.124946
1	100	0.106558
1	110	0.100061
1	120	0.097647
1	130	0.097663
1	140	0.090153
1	150	0.089930
1	160	0.072074
1	170	0.060069
1	180	0.037462
1	190	0.039391
1	200	0.038129
1	210	0.021407
1	220	0.015249
1	230	0.016170
1	240	0.009345
1	250	0.015680
1	260	0.026065
1	270	0.010733
1	280	-0.019529
1	290	-0.023316
1	300	-0.002766
